user_id,recipe_id,recipe_name,score,review,review_length
60721c2da01b3a616edba9a7,30388,Marinated Grilled Beef Fajitas,4,"Suitable on an occasional basis, trying to limit red meat",57
60721c2da01b3a616edba9a7,131971,Zippity Dooo Daaaa Orzo Salad!,5,A healthy and filling choice great to support disease control ,62
60721c2da01b3a616edba9a7,427852,Copenhagen Potatoes,2,A cheat meal because it is high in fat and calories,51
64a3e3a7b17af2ccd6336581,93408,Brown Rice With Spinach and Feta Cheese,3,"It is suitable, it is healthy, it is edible just not something I would prefer",77
64a3e3a7b17af2ccd6336581,18481,Fish and Chips,4,Not healthy but very tasty and can still a craving,50
64a3e3a7b17af2ccd6336581,226114,Murray's Fried Spaghetti,3,Healthy and filling but is sounds to be very boring,51
64a3e3a7b17af2ccd6336581,280067,Cheesecake Factory Shrimp Scampi,2,"industrial food is in principle bland, bad for you and the ingredients are usually not exactly top of the line",110
64a3e3a7b17af2ccd6336581,265711,Chicken Cacciatore (Pressure Cooker),4,"tasteful, fast cooking time so little loss of healthy elements",62
64a3e3a7b17af2ccd6336581,84957,Baked Italian Meatballs,5,"Very tasteful, healthy and the perfect snack for in the evening",63
64a3e3a7b17af2ccd6336581,94840,Fanouropita (Greek Spiced Raisin Cake),4,"A new experience, always a good thing and the ingredients seem to be healthy",76
64a3e3a7b17af2ccd6336581,456848,Baked Alpine Noodles and Cheese,4,"Very tasty, filling but a little high in calories but still enjoyable",69
64a3e3a7b17af2ccd6336581,176451,Panera Bread Tomato Mozzarella Salad,4,"Rating is based on it being healthy, it can taste food as well but only if prepared by someone who knows what he is doing",121
64a3e3a7b17af2ccd6336581,321656,Quick and Easy Chicken in Cream Sauce,4,"Fast, easy to make, clean taste when not to heavy on the cream. Comfort food",76
611d4891122d6413d83ffb29,235542,Strawberry Snow,3,"It looks like it is a good drink but i do not like how much sugar is in the drink, limit sugar.",95
611d4891122d6413d83ffb29,475702,Roasted Red Pepper & Tomato Soup With Spinach Gnocchi,4,"Great recipe, i would like to try this out when i have a chance",63
611d4891122d6413d83ffb29,18481,Fish and Chips,2,The ffood looks great but it is too greasy for me ,50
611d4891122d6413d83ffb29,141651,Spanish Green Beans With Bacon,3,"Looks interesting but a weird combination of food, might try",60
611d4891122d6413d83ffb29,20668,"Potato, Leek and Onion Soup",3,"Looks great for the colder weather, might like it as it is packed with warmth",77
611d4891122d6413d83ffb29,280067,Cheesecake Factory Shrimp Scampi,4,"Looks healthy, it looks good and the portion size is great ",59
611d4891122d6413d83ffb29,36126,Turkish Cacik,4,Looks like it would be a great side sauce for my meals ,55
611d4891122d6413d83ffb29,94840,Fanouropita (Greek Spiced Raisin Cake),4,"The cake looks nice, might love it with some custard ",53
611d4891122d6413d83ffb29,191313,Crock Pot Baked Spiced Red Cabbage With Apples or Pears,3,The combination of food is wild but it looks very interesting,61
611d4891122d6413d83ffb29,265711,Chicken Cacciatore (Pressure Cooker),5,"Good food, healthy and would be a nice sunday meal",50
67607e34fb2abbf20ec24851,321656,Quick and Easy Chicken in Cream Sauce,1,I would give this 1 star because I can't stand the taste and texture of mushrooms!,82
67607e34fb2abbf20ec24851,131971,Zippity Dooo Daaaa Orzo Salad!,3,"This looks reasonably tasty and healthy, although loses marks because it doesn't have any meats",95
67607e34fb2abbf20ec24851,93408,Brown Rice With Spinach and Feta Cheese,1,I really don't like cheese dishes that much so this looks a bit gross.,70
67607e34fb2abbf20ec24851,26251,Rice Seasoning Mix,1,"Aesthetically this doesn't look good at all, so I would struggle to be able to eat this.",88
67607e34fb2abbf20ec24851,18481,Fish and Chips,4,"Typically I love fish and chips so this is a yes for me, although the fish doesn't look that good from the picture.",115
67607e34fb2abbf20ec24851,94840,Fanouropita (Greek Spiced Raisin Cake),3,"This looks like an interesting mix of ingredients and I do like raisins, so worth a go.",87
67607e34fb2abbf20ec24851,141651,Spanish Green Beans With Bacon,4,"I think this is something I would like the taste of, plus the veg is a healthy counter to the unhealthy bacon.",110
67607e34fb2abbf20ec24851,235542,Strawberry Snow,3,"This looks like a really tasty dessert drink which I would try, although with egg whites it means I won't be able to have it without having a stomach ache after.",161
67607e34fb2abbf20ec24851,84957,Baked Italian Meatballs,3,This is potentially something I would like but the quality of the meatballs must be really high.,96
67607e34fb2abbf20ec24851,176451,Panera Bread Tomato Mozzarella Salad,1,I don't like this because it has a lot of cheese in it.,55
6176b584db27cdcecc3896c8,294387,Ikea Swedish Meatballs,4,I feel like it is easy to prepare and very delicious,52
6176b584db27cdcecc3896c8,375637,The Italian Scramble,3,too complicated and involves a lot of peppers and ingredients,61
6176b584db27cdcecc3896c8,254355,Chicken Noodle Tetrazzini - a Little Healthier,3,it involves a lot of ingredients and complex to prepare,55
6176b584db27cdcecc3896c8,226114,Murray's Fried Spaghetti,4,involves little ingredients and takes little time to prepare the meal,69
6176b584db27cdcecc3896c8,465655,Carrabba's Spicy Sicilian Chicken Soup,3,complex to make and it looks like it takes longer to prepare,60
6176b584db27cdcecc3896c8,475702,Roasted Red Pepper & Tomato Soup With Spinach Gnocchi,3,uses too much ingredients and looks like a complex meal to prepare,66
6176b584db27cdcecc3896c8,29100,Ciabatta (Italian Slipper Bread),4,less ingerdients to prepare and less steps to bake the bread,60
6176b584db27cdcecc3896c8,26251,Rice Seasoning Mix,4,easy to prepare and is straight to the point with the directionss,65
6176b584db27cdcecc3896c8,27628,Baked Rotini,3,uses a lot of ingredients and complex to prepare it.,52
6176b584db27cdcecc3896c8,30388,Marinated Grilled Beef Fajitas,4,complex to prepare and and involves too many ingredients to make.,65
668d47c713ff36650d859118,375637,The Italian Scramble,3,It seems like it will be quick and easy to make and as I mentioned with 4 children I am always trying to make something that will be tasty but also quick,153
668d47c713ff36650d859118,30388,Marinated Grilled Beef Fajitas,4,I love steak and tortillas are like roti which is what we call that type of food,80
668d47c713ff36650d859118,465655,Carrabba's Spicy Sicilian Chicken Soup,3,"I love soup but dont always have 2 hours to make a meal, perhaps on a cold weekend I could make this",100
668d47c713ff36650d859118,475702,Roasted Red Pepper & Tomato Soup With Spinach Gnocchi,2,"Although the food itself sounds delicious, this seems too long and complicated for me to make ",94
668d47c713ff36650d859118,220946,Smashed Red Potatoes With Parmesan Basil Butter,5,We eat a lot of potatoes so this would be great ,48
668d47c713ff36650d859118,170558,Crusty Sourdough Rye Bread,5,"I didnt put this in my biography but I love sourdough, I have been trying a lot of sourdough recipies so I would love to try this ",130
668d47c713ff36650d859118,27628,Baked Rotini,5,Quick and easy weeknight meal looks like I could make it in one pot then transfer to a baking dish,98
668d47c713ff36650d859118,226114,Murray's Fried Spaghetti,5,I love spaghetti and so does my family I would love to try this ,64
668d47c713ff36650d859118,395313,Crock Pot Vegetarian Minestrone Soup,5,"I love a slow cooker, I can tosh all this in go to work and return and dinner is ready. tasty and easy 4 steps",110
668d47c713ff36650d859118,254355,Chicken Noodle Tetrazzini - a Little Healthier,4,I dont normally look at if its healthier but I like that this is healthy ,73
68d7908b9d6b3e5520ccb109,87782,Greek Potatoes (Oven-Roasted and Delicious!),4,"I think this recipe will be kid-friendly and healthy, I like potato very much, potato cook with beef is very good taste, but it spends much time.",145
68d7908b9d6b3e5520ccb109,29100,Ciabatta (Italian Slipper Bread),4,"Preparing for material takes a long time, I think, but this recipe will be good taste.",86
68d7908b9d6b3e5520ccb109,31750,The Best Ever Waffles,4,I think this recipe is good but I really don't like sweet.,58
68d7908b9d6b3e5520ccb109,38298,Olive Garden Copycat Zuppa Toscana,5,"I think this recipe is fussy, but it is healthy and tasty",57
68d7908b9d6b3e5520ccb109,22782,Jo Mama's World Famous Spaghetti,5,"Spaghetti is famous, but I have not even tried it.",50
68d7908b9d6b3e5520ccb109,20668,"Potato, Leek and Onion Soup",5,"In fact, I love potato, garlic and onion, cook them is taste delicous.",70
68d7908b9d6b3e5520ccb109,28768,Absolute Best Ever Lasagna,5,"The preparation is elaborate, so I think it so good",51
68d7908b9d6b3e5520ccb109,27628,Baked Rotini,5,"I also like mushrooms very much, this recipe is easy to cook",60
68d7908b9d6b3e5520ccb109,26251,Rice Seasoning Mix,5,"I want to try this, I'm curious about its taste",47
68d7908b9d6b3e5520ccb109,36126,Turkish Cacik,5,Is this like ice-cream? I think it will be delicous,51
5e8c13d8f743d210d47ec874,31750,The Best Ever Waffles,5,"I love hearty, baked foods from a young age. I enjoy the taste.",63
5e8c13d8f743d210d47ec874,22782,Jo Mama's World Famous Spaghetti,2,"I have a spaghetti intelorence that gives me the run, looks hearty and delicious but my body cannot handle it.",110
5e8c13d8f743d210d47ec874,32844,"Pasta with Sausage, Tomatoes, and Cream",2,"I cannot eat pasta as I am intolerent, it looks delicious.",58
5e8c13d8f743d210d47ec874,34382,Mashed Red Potatoes With Garlic and Parmesan,3,I love this recipe and would be willing to try it despite my lactose intolerence.,81
5e8c13d8f743d210d47ec874,38298,Olive Garden Copycat Zuppa Toscana,3,"It is suitable for me, looks tasty and delicious, I would love to try it.",73
5e8c13d8f743d210d47ec874,28768,Absolute Best Ever Lasagna,3,"This lasagna looks delicious, definitely worth a trip to the toilet afterwards.",79
5e8c13d8f743d210d47ec874,92095,Authentic Italian Meatballs,2,"Looks delicious but is unsuitable for me, I avoid such salty and rich foods where I can.",88
5e8c13d8f743d210d47ec874,20668,"Potato, Leek and Onion Soup",4,"This meal is suitable for my diet, I would love to try it.",58
5e8c13d8f743d210d47ec874,36126,Turkish Cacik,1,"I do not like this type of meal, not a fan of yoghurt.",54
5e8c13d8f743d210d47ec874,87782,Greek Potatoes (Oven-Roasted and Delicious!),4,"I would love to eat this, it's looks hearty and delicious.",58
6914cef0f6190cc456cb9ff5,20668,"Potato, Leek and Onion Soup",3,it is not exactly my type of food and i don't like onion soup,61
6914cef0f6190cc456cb9ff5,22782,Jo Mama's World Famous Spaghetti,5,pasta is my favourite dish so anything with pasta works for me,62
6914cef0f6190cc456cb9ff5,36126,Turkish Cacik,3,It looks like a healthy meal but i do not like garlic,53
6914cef0f6190cc456cb9ff5,38298,Olive Garden Copycat Zuppa Toscana,5,it's easy to cook and contains low calories. its healthy,56
6914cef0f6190cc456cb9ff5,87782,Greek Potatoes (Oven-Roasted and Delicious!),3,it takes too much time to cook. 40 minutes is long,50
6914cef0f6190cc456cb9ff5,92095,Authentic Italian Meatballs,5,i love the ingredients and spices involved. it shows a good build of flavour,76
6914cef0f6190cc456cb9ff5,32844,"Pasta with Sausage, Tomatoes, and Cream",2,"again, there is garlic and also whipped cream in this recipe. not my favourite",78
6914cef0f6190cc456cb9ff5,34382,Mashed Red Potatoes With Garlic and Parmesan,3,3 star because it is a healthy meal but not 5 because of personal preference ,77
6914cef0f6190cc456cb9ff5,28768,Absolute Best Ever Lasagna,5,i love italian dishes. it's good comfort food and also has low carb,67
6914cef0f6190cc456cb9ff5,31750,The Best Ever Waffles,2,usually contains too much sugar and i do not consider it healthy,64
65c4b120898ec14b2db32dd5,92095,Authentic Italian Meatballs,5,Straightforward and to the point. No fuss attached to the preparation at all.,77
65c4b120898ec14b2db32dd5,20616,Rosie's Traditional Irish Soda Bread,5,I am a huge fan of all bread types. So this would be great on a weeknight with a salad and tuna mayo.,101
65c4b120898ec14b2db32dd5,66596,Kittencal's Famous Greek Salad,4,I am not a huge salad fan. This is still a great side dish for something light on a summer evening.,99
65c4b120898ec14b2db32dd5,34382,Mashed Red Potatoes With Garlic and Parmesan,5,"Mashed potatoes are always welcomed, and this appears to be a great simple recipe. Not a fan of the potato skins in the mash.",125
65c4b120898ec14b2db32dd5,302120,Traditional Irish Shepherd's Pie,3,"Vegetarian option for a classic mince shepherd's pie. Nice alternative, but the classic is still the way to go.",111
65c4b120898ec14b2db32dd5,31717,Olive Garden Pasta E Fagioli Soup in a Crock Pot (Copycat),5,Similar to a tomato beef spaghetti my sister makes. Very simple in approach and great for low-fuss cooking.,107
65c4b120898ec14b2db32dd5,32844,"Pasta with Sausage, Tomatoes, and Cream",5,Great midweek option for a family. Simple to prepare and quick to throw together.,81
65c4b120898ec14b2db32dd5,64446,Romano's Macaroni Grill Rosemary Bread,5,"Nice and simple bread recipe. Great when you don't want hassles and need something weighty on the plate, when rice and potatoes are not an option.",146
65c4b120898ec14b2db32dd5,22176,Classic Baked Ziti,4,Great recipe for weeknights with friends over to enjoy a great socoal evening.,78
65c4b120898ec14b2db32dd5,46877,Uncle Bill's Whipped Shortbread Cookies,5,Great fan of shortbread cookies. This is a great recipe that has minimal fuss attach too it.,92
665f847f981f9a2e65a2c5d8,246675,The Almost Original Branston Pickle Recipe!,2,It doesnt look like something I would eat and looks expensive to make. ,71
665f847f981f9a2e65a2c5d8,78048,Almond-Anise Biscotti,2,It looks tasty and something I would enjoy but it is overly complicated for me to make. ,88
665f847f981f9a2e65a2c5d8,170846,Baker's Original German Sweet Chocolate Cake,2,It looks tasty and something id buy but too complicated to make. ,65
665f847f981f9a2e65a2c5d8,139229,Heavenly Angel Hair Pasta,4,Looks tasty and fresh and an easy lunch or easy dinner,54
665f847f981f9a2e65a2c5d8,46877,Uncle Bill's Whipped Shortbread Cookies,2,Look yummy and tasty but overly complicated for me to make,58
665f847f981f9a2e65a2c5d8,167894,Boneless Pork Chops Milanese,3,"good recipe to increase my use of pork, look tasty, easy dinner ",64
665f847f981f9a2e65a2c5d8,415329,Julia Child Supremes De Volaille Aux Champignons (Chicken Breast),2,Looks like a nice dinner but my family wouldnt eat it ,54
665f847f981f9a2e65a2c5d8,52313,Greek Fish Fillets,3,"simple and easy mid-week meal, fresh ingredients, greek inspired herbs",70
665f847f981f9a2e65a2c5d8,22057,Sweet Italian Chili,4,It looks tasty and good for meal prep but takes longer time to cook.,68
665f847f981f9a2e65a2c5d8,291504,Mustard-Crusted Roast New Potatoes With Shallots and Garlic,3,It looks tasty as side dish but needs protein to be complete meal.,66
65fbd867fe676ad5bdb1ae96,487073,German Cobbler Cake #RSC,2,The recipe contains eggs.I am allergic to eggs and therefore this cannot favour me,82
65fbd867fe676ad5bdb1ae96,214004,Mediterranean Feta Dip,4,I love hot sauced foods.The above contains pepper and chilli which sit well in my top list,90
65fbd867fe676ad5bdb1ae96,71095,Mediterranean Fish,5,"Where I come from,fish is a daily meal and I therfore prefer it",63
65fbd867fe676ad5bdb1ae96,227243,Andalucian Pinchitos Morunos - Moorish Saffron Meat Skewers,5,Meat is important to my diet and health goals to help gain muscle,65
65fbd867fe676ad5bdb1ae96,37638,Veronica's Easy Spanish Rice,4,Normally I prefer quick to cook foods like rice in this case,60
65fbd867fe676ad5bdb1ae96,270955,A Winter's Walk Beef and Carrot Stew With Herb Crusted Dumplings,4,"Like earlier,i prefer meat for my goals of gaining lean muscle",62
65fbd867fe676ad5bdb1ae96,235408,Ma Leetle Petit Pois,1,That is a one low effort meal that doesnt seem to go well alone,63
65fbd867fe676ad5bdb1ae96,284613,Egg Sandwich,1,Cannot eat this recipe as it contains eggs and I am allergic.,61
65fbd867fe676ad5bdb1ae96,53057,Authentic Original Traditional Swiss Fondue (Old World Recipe),4,I like foundue. it seems nice to make something to share,56
65fbd867fe676ad5bdb1ae96,7968,Mediterranean White Bean Soup,5,Perfect soup with beans carrots and fresh ingredients. No eggs so it sits well with me.,87
6665a9d6028c2fb836001d5c,155226,German Cream of Vegetable Soup,4,"I would use a vegetable stock to make it and I probably would not puree it as I prefer clear soups with chunks of vegetables in it - like the picture. I like soups and a vegetable soup is perfect. Although it takes a long time, it is straightforward to make. ",259
6665a9d6028c2fb836001d5c,48651,kasha varnishkes,2,I don't like the sound of the kasha. I can't imagine a pasta dish with grains in it. The grains and egg will be healthy but it doesn't seem to have much else going for it in the way of nutrition. ,196
6665a9d6028c2fb836001d5c,81048,Gyro Meat,1,"I wouldn't eat this because it contains meat. If it was a vegetarian patty then I would eat it as I like the way it is served, especially the yoghurt. ",151
6665a9d6028c2fb836001d5c,83189,Tzatziki Cucumber Dipping Sauce,3,"I like Tzatziki and it is something i eat often, usually ready made from a supermarket or in a restaurant. The recipe seems time consuming and messy though and I don't have a cheesecloth and would not know where to get one. Making it doesn't feel worth the effort when I can buy it for a very reasonable price. ",311
6665a9d6028c2fb836001d5c,129807,Basque Salad,3,I like salads with dressing but I don't really like creamy dressings so I am not keen on the mayonnaise mixed in. I would also prefer the egg sliced rather than finely chopped and mixed with the dressing. I would try it though as I like all the ingredients separately. ,269
6665a9d6028c2fb836001d5c,47491,Oh My!!! Spaghetti Sauce (Low Fat),4,It is simple to make and looks nutritious. I make a similar sauce already but without the mushrooms and I add chilli. I would definitely try this. ,147
6665a9d6028c2fb836001d5c,51784,Hot Vodka with Honey (Krupnik),2,I am intrigued to try it but I don't think I would like it as I think it would be too suit and I don't like mulled wine. I can't see myself making it as it looks like a lot of effort for something I probably would not like. ,224
6665a9d6028c2fb836001d5c,135210,Danished Glazed Mushrooms,1,I will eat mushrooms as part of a dish but I don't like them enough to have them as the main part of the dish. My children also dislike mushrooms so no one else will eat it either. It looks quite simple to make but I know I wouldn't like it. ,242
6665a9d6028c2fb836001d5c,258337,Stuffed Zucchini - Zucchini Ripieni,3,I would try it but leave out the ham and would add the mozzarella. I think I would probably like it and it is a good way to eat courgettes/zucchinis but it seems quite complicated to make. I generally mess it up when making a flour/butter sauce. I would try it if I had a surplus of courgettes and didn't know what to do with them but I suspect I would think it was too much effort. ,383
6665a9d6028c2fb836001d5c,51018,Brown Butter Spaghetti With Greek (Mizithra) Cheese,3,Simple pasta with butter and cheese. Easy to make but not particularly healthy or nutritious.,93
55a2159bfdf99b3cec08f1a9,423444,Greek Orzo Salad With Chickpeas & Artichoke Hearts,5,Very healthy and good. The condiment is great and tasty,55
55a2159bfdf99b3cec08f1a9,125986,Roasted Garlic and Sun-Dried Tomato Spread,4,Natural and light. Too much cheese so a bit unhealthy but really tasty,70
55a2159bfdf99b3cec08f1a9,234810,Swedish Meat Pies,1,"Fired meat. Avoid, too toxic for your body. Really unnecessary to combine eggs and meat together, they both give proteins.",122
55a2159bfdf99b3cec08f1a9,22108,Ham and Au Gratin Potatoes,3,A nice smashed potato salad with some tasty ham. Not the most healthy dish but reasonable,89
55a2159bfdf99b3cec08f1a9,266734,My Super Simple Spaghetti Sauce,3,"Too many unnecessary ingridients. Other than that, really tasty and genuine.",76
55a2159bfdf99b3cec08f1a9,14361,Salsa Di Parmigiano,5,Super nice condiment for a simple dish. I love garlic so to me this is really tasty,83
55a2159bfdf99b3cec08f1a9,89406,Honey Oat and Wheat Rolls,1,"Butter kills you. Period. Avoid these fatty meals. The added sugar is the nail in the coffin, the honey is already enough.",122
55a2159bfdf99b3cec08f1a9,21737,Italian Meatball Soup - Quick,3,Tasty and warm dish. The meat makes it not very healthy but it's a reasonable amount.,85
55a2159bfdf99b3cec08f1a9,229473,Spanish Green Bean Salad,5,Very tasty and healhy salad. Maybe be careful with the usage of salt and sugar.,79
55a2159bfdf99b3cec08f1a9,28421,E-Z Seasoned Bread Crumbs,5,Simple and easy to make. I love the ingredients so I would for sure love this dish,82
609cf52f307e706d751a9f22,353652,Mom's Delicious Homemade Bread,5,"Love this bread, it reminds of home in Italy ; nothing better than warm bread",77
609cf52f307e706d751a9f22,227243,Andalucian Pinchitos Morunos - Moorish Saffron Meat Skewers,5,first time I ate Andalucian Pinchitos Morunos and what can I say? I loved it,76
609cf52f307e706d751a9f22,190507,"Incredible Oat Bran Muffins, Plain, Blueberry or Banana",5,I always eat this muffin for breakfast; it's healthy and keeps me full,70
609cf52f307e706d751a9f22,106529,Swedish Butter Cookies,5,"Sweedish butter cookies are the best, I love them as a snack",60
609cf52f307e706d751a9f22,83189,Tzatziki Cucumber Dipping Sauce,5,this sauce is one of those i always make at parties ! yoummy,60
609cf52f307e706d751a9f22,31717,Olive Garden Pasta E Fagioli Soup in a Crock Pot (Copycat),1,don't really like this pasta and putting together fagioli and beef,66
609cf52f307e706d751a9f22,132488,Oma's Boterkoek (Dutch Buttercake),5,"first time I tried this, and not bad, although not my favourite",63
609cf52f307e706d751a9f22,193905,Bratwurst-Potato Skillet Dinner,5,great as a side dish to accompany fish or meat,46
609cf52f307e706d751a9f22,135053,Tabbouleh a La Paula Wolfert,5,"healthy and nutritious, especially good as a summer meal and if it's hot",72
609cf52f307e706d751a9f22,305653,Authentic German Summer Potato Salad (Leichter Kartoffelsalat),5,"Love this on a summer; healthy and nutritious, something that I love eating",75
56ab6fd869b24700065cbdbd,30903,Quick Marinara Sauce,4,"Nice, quick sauce to accompany an evening meal when pushed for cooking time",75
56ab6fd869b24700065cbdbd,131895,Grilled Tomato Bruschetta,4,A more interesting and flavorsome lunch time option compared to a normal sandwich,81
56ab6fd869b24700065cbdbd,60320,Arroz con Pollo (Baked Chicken and Rice),5,"Healthier, protein packed evening meal option that is simple to cook",68
56ab6fd869b24700065cbdbd,386066,Pasta Pesto Rosso,5,Easy and tasty meal option for those healthy meat-free days,59
56ab6fd869b24700065cbdbd,50844,Italian White Lasagna,5,"Good, filling comfort days, ideal for those cold winter evening family meals",76
56ab6fd869b24700065cbdbd,31072,Sicilian Pizza Dough,3,"Best dough bases are home-made, but time to make them can be restrictive, particularly on work days",99
56ab6fd869b24700065cbdbd,34855,Chicken Fettuccine Alfredo,4,"Creamy texture combined with chicken topped with Parmesan cheese, what's not to like ",85
56ab6fd869b24700065cbdbd,243420,Quick Fix Italian Chicken & Dumplings,4,A quick evening meal packed full of peppers and using cooked chicken to save time on busy work days,99
56ab6fd869b24700065cbdbd,23116,Italian Casserole Dinner,5,"Perfect comfort food for those longer Winter nights, packed full of flavor",74
56ab6fd869b24700065cbdbd,104910,"Spaghetti, Tuna and Capers",4,"A healthy meal that is simple to cook, ideal for those less confident in their cooking skills",93
676061b0d6e01e2e9548a4b9,92717,Chicken Breasts Dijon,3,i like chicken alot but not sure i like the idea of mustard on it,65
676061b0d6e01e2e9548a4b9,456955,Ciambella Della Nonna – Italian Breakfast Cake,5,"looks delicious, there is no ingredient in it that i wouldnt like",65
676061b0d6e01e2e9548a4b9,97674,Cream Sauce for Swedish Meatballs,5,looks very similar to one i already have a mix of gravy and sauce,65
676061b0d6e01e2e9548a4b9,316045,"Oooh La La! French Savoury Ham, Cheese and Olive Cake",1,"looks absolutely horrible, looks like prawns not ham like said",62
676061b0d6e01e2e9548a4b9,116906,"Hummus, Hommos, Humus",2,"looks too thin, not sure i would enjoy depends what im dipping",62
676061b0d6e01e2e9548a4b9,136289,Crock Pot Kielbasa & Sauerkraut,1,i hate alot onion and this has lots of onion ,45
676061b0d6e01e2e9548a4b9,23144,Potatoes Sauteed With Shrimp,2,looks professional and cool but not what i would pick usually,61
676061b0d6e01e2e9548a4b9,6932,Gegrillte Bratwurst (Grilled Bratwurst),2,Not for me because it has onion which I really dislike.,55
676061b0d6e01e2e9548a4b9,293899,"Pizza Gain Aka Pizzagaina, Pizza Rustica, Italian Easter Ham Pie",4,looks delicious there is no ingredient in it that i wouldnt like,64
676061b0d6e01e2e9548a4b9,83936,Authentic Polish Paczki,2,deep fried dough is unhealthy and has no vegetables worried i wont get healthier,80
6952dfd747efd6d8555144ec,88526,Chicken with Artichokes and Lemon,4,"a lot of fresh ingredients and lean chicken breast, so it suits my diet",71
6952dfd747efd6d8555144ec,23469,Balsamic Chicken and Veggies,3,is a nice one dish meal so its easy to prepare and reasonably healthy ,70
6952dfd747efd6d8555144ec,28421,E-Z Seasoned Bread Crumbs,2,takes too much effort for a little differnce with the pre-made version,70
6952dfd747efd6d8555144ec,155226,German Cream of Vegetable Soup,4,It contains loads of vegetables and can easily be a meal of you decide to add some protein like beef or chicken,111
6952dfd747efd6d8555144ec,374425,Champ -- a Mashed Potato Dish (Ireland),4,"as a side dish to some roast beef, pork or chicken. It's easy to prepare",72
6952dfd747efd6d8555144ec,25520,Cheesy Beef-Stuffed Pasta Shells,4,Comfort food of choice. I like italian dishes and this one with ground beef has protein and is easy to make,107
6952dfd747efd6d8555144ec,136368,Grilled Chicken Pesto Panini,5,Easy healthy snack that fits in my diet. With the chicken fillets it's a good muscle builder,92
6952dfd747efd6d8555144ec,268242,Single Crepe,1,Too unhealthy on it's own so it needs something on the side like a homemade protein ice cream ,94
6952dfd747efd6d8555144ec,53057,Authentic Original Traditional Swiss Fondue (Old World Recipe),1,"Too much fat for my liking, i don't like dipping everything in cheese",69
6952dfd747efd6d8555144ec,120363,Hearty German Farmer's Breakfast (Bauernfruhstuck),5,high protein with bacon and eggs. perfect for my macros. simple one dish meal.,78
615b8628e36642dc441f4711,369853,Portuguese Sweet Bread - Pao Doce,4,"looks nice, I like sweets so I wouldnt mind to try it",53
615b8628e36642dc441f4711,37638,Veronica's Easy Spanish Rice,4,"I love rice dishes and this one looks tasty, id eat it",54
615b8628e36642dc441f4711,228812,Lemon Olive Tapas,3,"looks healthy but nothing fancy, of course i wouldnt mind to try it",67
615b8628e36642dc441f4711,22057,Sweet Italian Chili,2,"doesnt look too good, italian chili? just sounds strange to me",62
615b8628e36642dc441f4711,61380,Tiramisu Trifle,5,"oh my god, tiramisu always sounds so nice to me, i'd try it!",60
615b8628e36642dc441f4711,31349,Dressed up Italian Green Beans,4,"I like how healthy this sounds, the green touch makes it nice",61
615b8628e36642dc441f4711,386789,"Kielbasa, Homemade Kielbasa, Fresh Polish Sausage",2,"too much meat for me maybe, but still I can try it",50
615b8628e36642dc441f4711,96274,"Moldavian Potato, Feta and Scallion Salad",4,"I love potato and this seems savory, so i would love to try it",62
615b8628e36642dc441f4711,336215,World's Best Lasagna,2,has meat which i try to avoid but looks tasty for restaurants,61
615b8628e36642dc441f4711,43149,Irish Soda Bread with Raisins and Caraway,4,looks interesting and vegetarian friendly i like sweet raisins would try it,75
660ea65b18972d0e6a14a896,307722,Grecian Pork Tenderloin,3,"The meat looks a little pale and blamd in the picture, and the recipe is a little too citrus and herby for my personal taste. ",126
660ea65b18972d0e6a14a896,136289,Crock Pot Kielbasa & Sauerkraut,2,The picture of the food looks unappetising and I'm not a personal fan of sauerkraut.,84
660ea65b18972d0e6a14a896,158292,Zucchini Marinata (Marinated Zucchini Salad),4,This recipe looks delicious and refreshing and a healthy addition to a meal. ,77
660ea65b18972d0e6a14a896,60454,"""you'll Never Miss the Noodles"" Lasagna",3,"It looks delicious but, healthwise, I wonder whether it's worth losing the pasta when there's so much fat in the cheese!",120
660ea65b18972d0e6a14a896,170264,"Almond Cake from Albufeira, Portugal",5,"Yes, I'd be very tempted to try this recipe when I feel I deserve an extra special treat. ",90
660ea65b18972d0e6a14a896,4139,Cannoli with Amaretto Filling,2,This doesn't really appeal to me as a sweet treat. I'd rather choose something more indulgent if I were treating myself. ,121
660ea65b18972d0e6a14a896,13666,"Sausage, Sauerkraut & Apples",1,"Unfortunately, this recipe doesn't personally appeal to me due to the use of apples and sauerkraut. Although these vegetables go someway to mitigating the use of fatty sausages, I personally would prefer something less sweet and vinegary. ",239
660ea65b18972d0e6a14a896,23256,Matzoh Lasagna,3,"This looks delicious but I'm not sure how hearty, or healthy, it is. ",69
660ea65b18972d0e6a14a896,244559,Tangy Greek Chicken Soup (Crock Pot or Not),4,"This looks delicious, healthy and satisfying, so would definitely give this a try.",82
660ea65b18972d0e6a14a896,302120,Traditional Irish Shepherd's Pie,4,"I would enjoy this meal, although I don't think its the healthiest, I'd make it on the weekend as a treat.",106
5d63c128888f91000176ecbc,22847,Mushrooms Stuffed With Feta Cheese And Garlic,1,Cheese has always tasted disgusting to me. I will never try this recipe.,72
5d63c128888f91000176ecbc,22057,Sweet Italian Chili,3,This recipe sounds appealing to me. Many different flavours to eat and enjoy.,77
5d63c128888f91000176ecbc,321734,Pan-Fried Fish Almondine,4,This recipe looks very nice to me. Fish is always good to put in a meal as there are so many variations in taste from different fish.,133
5d63c128888f91000176ecbc,31184,15 Minute Shrimp Scampi,3,This recipe to me would be considered as a snack which I would enjoy.,69
